date,sales,total_cost,avg_cost,delivered,dayofweek,month,quarter,is_weekend,is_peak,sales_ma7,sales_ma14,sales_ma30,sales_std7,sales_lag1,sales_lag3,sales_lag7,sales_lag14,sales_pct1,sales_pct7
2023-01-21,38,5832,153.47368421052633,29,5,1,1,1,0,35.42857142857143,35.42857142857143,35.1,6.3471028261494515,37.0,35.0,27.0,30.0,0.027027027027026973,0.40740740740740744
2023-01-22,40,5740,143.5,32,6,1,1,1,0,36.285714285714285,35.57142857142857,35.3,6.524678426668127,38.0,23.0,34.0,38.0,0.05263157894736836,0.17647058823529416
2023-01-23,28,3925,140.17857142857142,22,0,1,1,0,0,35.0,35.142857142857146,34.96666666666667,7.21110255092799,40.0,37.0,37.0,34.0,-0.30000000000000004,-0.2432432432432432
2023-01-24,32,4370,136.5625,26,1,1,1,0,0,33.285714285714285,34.857142857142854,34.8,6.04743156814768,28.0,38.0,44.0,36.0,0.1428571428571428,-0.2727272727272727
2023-01-25,32,4476,139.875,27,2,1,1,0,0,32.857142857142854,34.07142857142857,34.833333333333336,6.011892975000284,32.0,40.0,35.0,43.0,0.0,-0.08571428571428574
2023-01-26,34,4631,136.2058823529412,31,3,1,1,0,0,34.42857142857143,33.92857142857143,34.766666666666666,4.157609203101534,32.0,28.0,23.0,36.0,0.0625,0.4782608695652173
2023-01-27,28,4234,151.21428571428572,24,4,1,1,0,0,33.142857142857146,33.5,34.7,4.598136268408943,34.0,32.0,37.0,34.0,-0.17647058823529416,-0.2432432432432432
2023-01-28,34,4810,141.47058823529412,28,5,1,1,1,0,32.57142857142857,34.0,34.56666666666667,4.117326918327188,28.0,32.0,38.0,27.0,0.2142857142857142,-0.10526315789473684
2023-01-29,32,4672,146.0,25,6,1,1,1,0,31.428571428571427,33.857142857142854,34.56666666666667,2.507132682112223,34.0,34.0,40.0,34.0,-0.05882352941176472,-0.19999999999999996
2023-01-30,39,5446,139.64102564102564,27,0,1,1,0,0,33.0,34.0,34.666666666666664,3.3166247903554913,32.0,28.0,28.0,37.0,0.21875,0.3928571428571428
2023-01-31,50,7425,148.5,39,1,1,1,0,0,35.57142857142857,34.42857142857143,34.96666666666667,7.161404491139595,39.0,34.0,32.0,44.0,0.28205128205128216,0.5625
2023-02-01,33,4968,150.54545454545453,28,2,2,1,0,0,35.714285714285715,34.285714285714285,35.233333333333334,7.087883692477979,50.0,32.0,32.0,35.0,-0.33999999999999997,0.03125
2023-02-02,40,6519,162.975,33,3,2,1,0,0,36.57142857142857,35.5,35.43333333333333,7.207800007795778,33.0,39.0,34.0,23.0,0.21212121212121215,0.17647058823529416
2023-02-03,38,4788,126.0,29,4,2,1,0,0,38.0,35.57142857142857,35.36666666666667,6.137317546507289,40.0,50.0,28.0,37.0,-0.050000000000000044,0.3571428571428572
2023-02-04,35,4918,140.5142857142857,28,5,2,1,1,0,38.142857142857146,35.357142857142854,35.666666666666664,6.039552175136002,38.0,33.0,34.0,38.0,-0.07894736842105265,0.02941176470588225
2023-02-05,41,5855,142.8048780487805,35,6,2,1,1,0,39.42857142857143,35.42857142857143,35.4,5.442338432975932,35.0,40.0,32.0,40.0,0.17142857142857149,0.28125
2023-02-06,39,5642,144.66666666666666,34,0,2,1,0,0,39.42857142857143,36.214285714285715,35.7,5.442338432975932,41.0,38.0,39.0,28.0,-0.04878048780487809,0.0
2023-02-07,47,7094,150.93617021276594,42,1,2,1,0,0,39.0,37.285714285714285,36.0,4.509249752822826,39.0,35.0,50.0,32.0,0.20512820512820507,-0.06000000000000005
2023-02-08,33,4596,139.27272727272728,31,2,2,1,0,0,39.0,37.357142857142854,35.96666666666667,4.509249752822826,47.0,41.0,33.0,32.0,-0.2978723404255319,0.0
2023-02-09,29,3602,124.20689655172414,24,3,2,1,0,0,37.42857142857143,37.0,35.733333333333334,5.826867164470169,33.0,39.0,40.0,34.0,-0.12121212121212122,-0.275
2023-02-10,42,6196,147.52380952380952,37,4,2,1,0,0,38.0,38.0,35.7,6.082762530298185,29.0,47.0,38.0,28.0,0.4482758620689655,0.10526315789473695
2023-02-11,31,4424,142.70967741935485,24,5,2,1,1,0,37.42857142857143,37.785714285714285,35.53333333333333,6.579187965525378,42.0,33.0,35.0,34.0,-0.26190476190476186,-0.11428571428571432
2023-02-12,23,3919,170.3913043478261,20,6,2,1,1,0,34.857142857142854,37.142857142857146,35.166666666666664,8.254868693253535,31.0,29.0,41.0,32.0,-0.25806451612903225,-0.4390243902439024
2023-02-13,28,3642,130.07142857142858,24,0,2,1,0,0,33.285714285714285,36.357142857142854,35.2,8.380817098475285,23.0,42.0,39.0,39.0,0.21739130434782616,-0.28205128205128205
2023-02-14,37,4695,126.89189189189189,30,1,2,1,0,0,31.857142857142858,35.42857142857143,35.3,6.229729031789791,28.0,31.0,47.0,50.0,0.3214285714285714,-0.21276595744680848
2023-02-15,40,5891,147.275,32,2,2,1,0,0,32.857142857142854,35.92857142857143,35.4,6.962484504556619,37.0,23.0,33.0,33.0,0.08108108108108114,0.21212121212121215
2023-02-16,26,3592,138.15384615384616,21,3,2,1,0,0,32.42857142857143,34.92857142857143,34.8,7.3225028247893675,40.0,28.0,29.0,40.0,-0.35,-0.10344827586206895
2023-02-17,35,4804,137.25714285714287,28,4,2,1,0,0,31.428571428571427,34.714285714285715,34.8,6.187545093630845,26.0,37.0,42.0,38.0,0.34615384615384626,-0.16666666666666663
2023-02-18,31,4163,134.29032258064515,21,5,2,1,1,0,31.428571428571427,34.42857142857143,35.06666666666667,6.187545093630845,35.0,40.0,31.0,35.0,-0.11428571428571432,0.0
2023-02-19,36,4548,126.33333333333333,29,6,2,1,1,0,33.285714285714285,34.07142857142857,35.03333333333333,5.089672082242859,31.0,26.0,23.0,41.0,0.16129032258064524,0.5652173913043479
2023-02-20,44,6162,140.04545454545453,39,0,2,1,0,0,35.57142857142857,34.42857142857143,35.233333333333334,5.8554004376911974,36.0,35.0,28.0,39.0,0.22222222222222232,0.5714285714285714
2023-02-21,35,5228,149.37142857142857,28,1,2,1,0,0,35.285714285714285,33.57142857142857,35.06666666666667,5.822779568622012,44.0,31.0,37.0,47.0,-0.20454545454545459,-0.05405405405405406
2023-02-22,32,4802,150.0625,24,2,2,1,0,0,34.142857142857146,33.5,35.2,5.52052447473886,35.0,36.0,40.0,33.0,-0.08571428571428574,-0.19999999999999996
2023-02-23,32,4638,144.9375,23,3,2,1,0,0,35.0,33.714285714285715,35.2,4.396968652757652,32.0,44.0,26.0,29.0,0.0,0.23076923076923084
2023-02-24,33,5046,152.9090909090909,26,4,2,1,0,0,34.714285714285715,33.07142857142857,35.233333333333334,4.461475305855909,32.0,35.0,35.0,42.0,0.03125,-0.05714285714285716
2023-02-25,39,4756,121.94871794871794,30,5,2,1,1,0,35.857142857142854,33.642857142857146,35.4,4.375255094603865,33.0,32.0,31.0,31.0,0.18181818181818188,0.25806451612903225
2023-02-26,31,4756,153.41935483870967,26,6,2,1,1,0,35.142857142857146,34.214285714285715,35.5,4.740906081772825,39.0,32.0,36.0,23.0,-0.20512820512820518,-0.13888888888888884
2023-02-27,39,5186,132.97435897435898,34,0,2,1,0,0,34.42857142857143,35.0,35.666666666666664,3.3594217189442763,31.0,33.0,44.0,28.0,0.25806451612903225,-0.11363636363636365
2023-02-28,38,5017,132.02631578947367,32,1,2,1,0,0,34.857142857142854,35.07142857142857,35.86666666666667,3.6253078686998825,39.0,39.0,35.0,37.0,-0.02564102564102566,0.08571428571428563
2023-03-01,36,5309,147.47222222222223,28,2,3,1,0,0,35.42857142857143,34.785714285714285,35.766666666666666,3.4086724129853905,38.0,31.0,32.0,40.0,-0.052631578947368474,0.125
2023-03-02,23,3001,130.47826086956522,21,3,3,1,0,0,34.142857142857146,34.57142857142857,34.86666666666667,5.785861256216809,36.0,39.0,32.0,26.0,-0.36111111111111116,-0.28125
2023-03-03,32,3996,124.875,24,4,3,1,0,0,34.0,34.357142857142854,34.833333333333336,5.830951894845327,23.0,38.0,33.0,35.0,0.3913043478260869,-0.030303030303030276
2023-03-04,36,4614,128.16666666666666,30,5,3,1,1,0,33.57142857142857,34.714285714285715,34.7,5.5032457955023855,32.0,36.0,39.0,31.0,0.125,-0.07692307692307687
2023-03-05,43,5955,138.48837209302326,33,6,3,1,1,0,35.285714285714285,35.214285714285715,34.86666666666667,6.369570517030849,36.0,23.0,31.0,36.0,0.19444444444444442,0.3870967741935485
2023-03-06,36,4098,113.83333333333333,28,0,3,1,0,0,34.857142857142854,34.642857142857146,34.9,6.175990377490665,43.0,32.0,39.0,44.0,-0.16279069767441856,-0.07692307692307687
2023-03-07,40,6692,167.3,35,1,3,1,0,0,35.142857142857146,35.0,34.86666666666667,6.3882332306768435,36.0,36.0,38.0,35.0,0.11111111111111116,0.05263157894736836
2023-03-08,40,5837,145.925,35,2,3,1,0,0,35.714285714285715,35.57142857142857,34.9,6.651172470932867,40.0,43.0,36.0,32.0,0.0,0.11111111111111116
2023-03-09,28,3814,136.21428571428572,22,3,3,1,0,0,36.42857142857143,35.285714285714285,34.266666666666666,5.159365040297835,40.0,36.0,23.0,32.0,-0.30000000000000004,0.21739130434782616
2023-03-10,33,4608,139.63636363636363,24,4,3,1,0,0,36.57142857142857,35.285714285714285,34.266666666666666,5.028490259085137,28.0,40.0,32.0,33.0,0.1785714285714286,0.03125
2023-03-11,38,5847,153.8684210526316,33,5,3,1,1,0,36.857142857142854,35.214285714285715,34.56666666666667,5.047394424471922,33.0,40.0,36.0,39.0,0.1515151515151516,0.05555555555555558
2023-03-12,23,3639,158.2173913043478,18,6,3,1,1,0,34.0,34.642857142857146,33.93333333333333,6.45497224367905,38.0,28.0,43.0,31.0,-0.39473684210526316,-0.4651162790697675
2023-03-13,26,3217,123.73076923076923,24,0,3,1,0,0,32.57142857142857,33.714285714285715,33.766666666666666,7.020378500174675,23.0,33.0,36.0,39.0,0.13043478260869557,-0.2777777777777778
2023-03-14,36,4617,128.25,29,1,3,1,0,0,32.0,33.57142857142857,34.2,6.454972243679077,26.0,38.0,40.0,38.0,0.3846153846153846,-0.09999999999999998
2023-03-15,36,5159,143.30555555555554,25,2,3,1,0,0,31.428571428571427,33.57142857142857,34.46666666666667,5.769377287516827,36.0,23.0,40.0,36.0,0.0,-0.09999999999999998
2023-03-16,38,5582,146.89473684210526,33,3,3,1,0,0,32.857142857142854,34.642857142857146,34.5,6.011892975000271,36.0,26.0,28.0,23.0,0.05555555555555558,0.3571428571428572
2023-03-17,28,3912,139.71428571428572,23,4,3,1,0,0,32.142857142857146,34.357142857142854,34.1,6.283008075451685,38.0,36.0,33.0,32.0,-0.26315789473684215,-0.1515151515151515
2023-03-18,37,4596,124.21621621621621,28,5,3,1,1,0,32.0,34.42857142857143,34.46666666666667,6.137317546507374,28.0,36.0,38.0,36.0,0.3214285714285714,-0.02631578947368418
2023-03-19,34,5880,172.94117647058823,31,6,3,1,1,0,33.57142857142857,33.785714285714285,34.43333333333333,4.685336802448816,37.0,38.0,23.0,43.0,-0.08108108108108103,0.4782608695652173
2023-03-20,40,5881,147.025,31,0,3,1,0,0,35.57142857142857,34.07142857142857,34.733333333333334,3.823486317361108,34.0,28.0,26.0,36.0,0.17647058823529416,0.5384615384615385
2023-03-21,41,5783,141.0487804878049,34,1,3,1,0,0,36.285714285714285,34.142857142857146,34.9,4.347960660443212,40.0,37.0,36.0,40.0,0.02499999999999991,0.13888888888888884
2023-03-22,37,5106,138.0,29,2,3,1,0,0,36.42857142857143,33.92857142857143,34.666666666666664,4.35343323738642,41.0,34.0,36.0,40.0,-0.09756097560975607,0.02777777777777768
2023-03-23,36,5004,139.0,29,3,3,1,0,0,36.142857142857146,34.5,34.7,4.298393941484466,37.0,40.0,38.0,28.0,-0.027027027027026973,-0.052631578947368474
2023-03-24,30,3831,127.7,23,4,3,1,0,0,36.42857142857143,34.285714285714285,34.63333333333333,3.6903993847614194,36.0,41.0,28.0,33.0,-0.16666666666666663,0.0714285714285714
2023-03-25,32,4043,126.34375,27,5,3,1,1,0,35.714285714285715,33.857142857142854,34.63333333333333,4.029651999626667,30.0,37.0,37.0,38.0,0.06666666666666665,-0.1351351351351351
2023-03-26,22,3221,146.4090909090909,17,6,3,1,1,0,34.0,33.785714285714285,34.266666666666666,6.608075867199688,32.0,36.0,34.0,23.0,-0.3125,-0.3529411764705882
2023-03-27,34,4611,135.61764705882354,28,0,3,1,0,0,33.142857142857146,34.357142857142854,34.1,6.0670852812140526,22.0,30.0,40.0,26.0,0.5454545454545454,-0.15000000000000002
2023-03-28,34,4820,141.76470588235293,30,1,3,1,0,0,32.142857142857146,34.214285714285715,34.2,5.047394424472001,34.0,32.0,41.0,36.0,0.0,-0.1707317073170732
2023-03-29,44,6639,150.88636363636363,33,2,3,1,0,0,33.142857142857146,34.785714285714285,34.36666666666667,6.6188763252930025,34.0,22.0,37.0,36.0,0.2941176470588236,0.18918918918918926
2023-03-30,28,3531,126.10714285714286,21,3,3,1,0,0,32.0,34.07142857142857,34.03333333333333,6.73300329224143,44.0,34.0,36.0,38.0,-0.36363636363636365,-0.2222222222222222
2023-03-31,26,3680,141.53846153846155,19,4,3,1,0,0,31.428571428571427,33.92857142857143,33.7,7.0912420834233965,28.0,34.0,30.0,28.0,-0.0714285714285714,-0.1333333333333333
2023-04-01,39,5464,140.10256410256412,34,5,4,2,1,0,32.42857142857143,34.07142857142857,34.233333333333334,7.65630770143469,26.0,44.0,32.0,37.0,0.5,0.21875
2023-04-02,37,4730,127.83783783783784,27,6,4,2,1,0,34.57142857142857,34.285714285714285,34.4,6.214422549122948,39.0,28.0,22.0,34.0,-0.05128205128205132,0.6818181818181819
2023-04-03,35,5950,170.0,27,0,4,2,0,0,34.714285714285715,33.92857142857143,34.36666666666667,6.210590034081196,37.0,26.0,34.0,40.0,-0.05405405405405406,0.02941176470588225
2023-04-04,44,6294,143.04545454545453,32,1,4,2,0,0,36.142857142857146,34.142857142857146,34.4,7.104659772022184,35.0,39.0,34.0,41.0,0.2571428571428571,0.2941176470588236
2023-04-05,40,5644,141.1,28,2,4,2,0,0,35.57142857142857,34.357142857142854,34.53333333333333,6.502746672423448,44.0,37.0,44.0,37.0,-0.09090909090909094,-0.09090909090909094
2023-04-06,43,5621,130.72093023255815,36,3,4,2,0,0,37.714285714285715,34.857142857142854,34.63333333333333,6.047431568147597,40.0,35.0,28.0,36.0,0.07499999999999996,0.5357142857142858
2023-04-07,41,5921,144.41463414634146,31,4,4,2,0,0,39.857142857142854,35.642857142857146,34.666666666666664,3.1847852585152876,43.0,44.0,26.0,30.0,-0.046511627906976716,0.5769230769230769
2023-04-08,35,4681,133.74285714285713,26,5,4,2,1,0,39.285714285714285,35.857142857142854,34.9,3.683941988064933,41.0,40.0,39.0,32.0,-0.14634146341463417,-0.10256410256410253
2023-04-09,33,5270,159.6969696969697,27,6,4,2,1,0,38.714285714285715,36.642857142857146,34.9,4.34796066044315,35.0,43.0,37.0,22.0,-0.05714285714285716,-0.10810810810810811
2023-04-10,41,5229,127.53658536585365,32,0,4,2,0,0,39.57142857142857,37.142857142857146,35.0,4.076646614442661,33.0,41.0,35.0,34.0,0.24242424242424243,0.17142857142857149
2023-04-11,38,5432,142.94736842105263,30,1,4,2,0,0,38.714285714285715,37.42857142857143,35.5,3.592319850007964,41.0,35.0,44.0,34.0,-0.07317073170731703,-0.13636363636363635
2023-04-12,29,4057,139.89655172413794,26,2,4,2,0,0,37.142857142857146,36.357142857142854,35.6,5.047394424471905,38.0,33.0,40.0,44.0,-0.23684210526315785,-0.275
2023-04-13,41,5929,144.609756097561,34,3,4,2,0,0,36.857142857142854,37.285714285714285,35.766666666666666,4.7056197405715645,29.0,41.0,43.0,28.0,0.4137931034482758,-0.046511627906976716
2023-04-14,31,4028,129.93548387096774,28,4,4,2,0,0,35.42857142857143,37.642857142857146,35.6,4.7559486560567,41.0,38.0,41.0,26.0,-0.24390243902439024,-0.24390243902439024
2023-04-15,49,7682,156.77551020408163,37,5,4,2,1,0,37.42857142857143,38.357142857142854,35.96666666666667,6.972736021035585,31.0,29.0,35.0,39.0,0.5806451612903225,0.3999999999999999
2023-04-16,33,4324,131.03030303030303,26,6,4,2,1,0,37.42857142857143,38.07142857142857,36.13333333333333,6.972736021035585,49.0,41.0,33.0,37.0,-0.326530612244898,0.0
2023-04-17,42,5768,137.33333333333334,34,0,4,2,0,0,37.57142857142857,38.57142857142857,36.3,7.067699834626571,33.0,31.0,41.0,35.0,0.2727272727272727,0.024390243902439046
2023-04-18,31,3945,127.25806451612904,26,1,4,2,0,0,36.57142857142857,37.642857142857146,36.2,7.480132415430937,42.0,49.0,38.0,44.0,-0.26190476190476186,-0.1842105263157895
2023-04-19,38,4945,130.1315789473684,31,2,4,2,0,0,37.857142857142854,37.5,36.13333333333333,6.693991620066705,31.0,33.0,29.0,40.0,0.22580645161290325,0.31034482758620685
2023-04-20,37,5229,141.32432432432432,25,3,4,2,0,0,37.285714285714285,37.07142857142857,36.0,6.5501726622098655,38.0,42.0,41.0,43.0,-0.02631578947368418,-0.09756097560975607
2023-04-21,25,3884,155.36,21,4,4,2,0,0,36.42857142857143,35.92857142857143,35.6,7.78582350294735,37.0,31.0,31.0,41.0,-0.32432432432432434,-0.19354838709677424
2023-04-22,31,4405,142.09677419354838,24,5,4,2,1,0,33.857142857142854,35.642857142857146,35.43333333333333,5.610364558225311,25.0,38.0,49.0,35.0,0.24,-0.36734693877551017
2023-04-23,24,3258,135.75,21,6,4,2,1,0,32.57142857142857,35.0,35.233333333333334,6.75418741367517,31.0,37.0,33.0,33.0,-0.22580645161290325,-0.2727272727272727
2023-04-24,36,5620,156.11111111111111,27,0,4,2,0,0,31.714285714285715,34.642857142857146,35.36666666666667,5.6484300389367075,24.0,25.0,42.0,41.0,0.5,-0.1428571428571429
2023-04-25,39,4925,126.28205128205128,33,1,4,2,0,0,32.857142857142854,34.714285714285715,35.93333333333333,6.2564252687023725,36.0,31.0,31.0,38.0,0.08333333333333326,0.25806451612903225
2023-04-26,33,4366,132.3030303030303,27,2,4,2,0,0,32.142857142857146,35.0,35.9,5.843188953205064,39.0,24.0,38.0,29.0,-0.15384615384615385,-0.13157894736842102
2023-04-27,37,5497,148.56756756756758,35,3,4,2,0,0,32.142857142857146,34.714285714285715,36.0,5.843188953205064,33.0,36.0,37.0,41.0,0.1212121212121211,0.0
2023-04-28,39,5352,137.23076923076923,30,4,4,2,0,0,34.142857142857146,35.285714285714285,35.833333333333336,5.367450401216946,37.0,39.0,25.0,31.0,0.054054054054053946,0.56
2023-04-29,37,4350,117.56756756756756,32,5,4,2,1,0,35.0,34.42857142857143,36.13333333333333,5.259911279353163,39.0,33.0,31.0,49.0,-0.05128205128205132,0.19354838709677424
2023-04-30,32,4366,136.4375,25,6,4,2,1,0,36.142857142857146,34.357142857142854,36.333333333333336,2.7342623276105367,37.0,37.0,24.0,33.0,-0.1351351351351351,0.33333333333333326
2023-05-01,37,4500,121.62162162162163,26,0,5,2,0,0,36.285714285714285,34.0,36.266666666666666,2.751622897751117,32.0,39.0,36.0,42.0,0.15625,0.02777777777777768
2023-05-02,22,2315,105.22727272727273,21,1,5,2,0,0,33.857142857142854,33.357142857142854,35.766666666666666,5.785861256216806,37.0,37.0,39.0,31.0,-0.4054054054054054,-0.4358974358974359
2023-05-03,36,5705,158.47222222222223,32,2,5,2,0,0,34.285714285714285,33.214285714285715,35.8,5.822779568622021,22.0,32.0,33.0,38.0,0.6363636363636365,0.09090909090909083
2023-05-04,24,3168,132.0,18,3,5,2,0,0,32.42857142857143,32.285714285714285,35.13333333333333,6.8033605141661315,36.0,37.0,37.0,37.0,-0.33333333333333337,-0.3513513513513513
2023-05-05,34,5102,150.05882352941177,27,4,5,2,0,0,31.714285714285715,32.92857142857143,34.93333333333333,6.237368187365777,24.0,22.0,39.0,25.0,0.41666666666666674,-0.1282051282051282
2023-05-06,30,5210,173.66666666666666,22,5,5,2,1,0,30.714285714285715,32.857142857142854,34.5,5.794085654478156,34.0,36.0,37.0,31.0,-0.11764705882352944,-0.18918918918918914
2023-05-07,37,5564,150.3783783783784,29,6,5,2,1,0,31.428571428571427,33.785714285714285,34.36666666666667,6.267831705280152,30.0,24.0,32.0,24.0,0.2333333333333334,0.15625
2023-05-08,37,4754,128.48648648648648,29,0,5,2,0,0,31.428571428571427,33.857142857142854,34.43333333333333,6.267831705280152,37.0,34.0,37.0,36.0,0.0,0.0
2023-05-09,26,3112,119.6923076923077,23,1,5,2,0,0,32.0,32.92857142857143,34.2,5.385164807134567,37.0,30.0,22.0,39.0,-0.29729729729729726,0.18181818181818188
2023-05-10,40,5240,131.0,34,2,5,2,0,0,32.57142857142857,33.42857142857143,34.166666666666664,6.051367417290753,26.0,37.0,36.0,33.0,0.5384615384615385,0.11111111111111116
2023-05-11,35,4891,139.74285714285713,27,3,5,2,0,0,34.142857142857146,33.285714285714285,34.06666666666667,4.740906081772833,40.0,37.0,24.0,37.0,-0.125,0.45833333333333326
2023-05-12,48,6523,135.89583333333334,43,4,5,2,0,0,36.142857142857146,33.92857142857143,34.7,7.057586259446178,35.0,26.0,34.0,39.0,0.37142857142857144,0.41176470588235303
2023-05-13,37,4713,127.37837837837837,30,5,5,2,1,0,37.142857142857146,33.92857142857143,34.56666666666667,6.517376042257338,48.0,40.0,30.0,37.0,-0.22916666666666663,0.2333333333333334
2023-05-14,34,4565,134.26470588235293,28,6,5,2,1,0,36.714285714285715,34.07142857142857,34.666666666666664,6.6260668503088205,37.0,35.0,37.0,32.0,-0.08108108108108103,-0.08108108108108103
2023-05-15,39,4515,115.76923076923077,32,0,5,2,0,0,37.0,34.214285714285715,34.333333333333336,6.683312551921102,34.0,48.0,37.0,37.0,0.1470588235294117,0.054054054054053946
2023-05-16,33,4577,138.6969696969697,26,1,5,2,0,0,38.0,35.0,34.333333333333336,5.099019513592711,39.0,37.0,26.0,22.0,-0.15384615384615385,0.26923076923076916
2023-05-17,32,4480,140.0,26,2,5,2,0,0,36.857142857142854,34.714285714285715,34.0,5.459809869356563,33.0,34.0,40.0,36.0,-0.030303030303030276,-0.19999999999999996
2023-05-18,32,4296,134.25,24,3,5,2,0,0,36.42857142857143,35.285714285714285,34.03333333333333,5.740416444159829,32.0,39.0,35.0,24.0,0.0,-0.08571428571428574
2023-05-19,36,4114,114.27777777777777,27,4,5,2,0,0,34.714285714285715,35.42857142857143,33.96666666666667,2.690370836538203,32.0,33.0,48.0,34.0,0.125,-0.25
2023-05-20,37,5237,141.54054054054055,30,5,5,2,1,0,34.714285714285715,35.92857142857143,33.96666666666667,2.690370836538203,36.0,32.0,37.0,30.0,0.02777777777777768,0.0
2023-05-21,25,3228,129.12,22,6,5,2,1,0,33.42857142857143,35.07142857142857,33.96666666666667,4.5773770821706705,37.0,32.0,34.0,37.0,-0.32432432432432434,-0.2647058823529411
2023-05-22,31,4585,147.90322580645162,26,0,5,2,0,0,32.285714285714285,34.642857142857146,33.96666666666667,3.9036002917942105,25.0,36.0,39.0,37.0,0.24,-0.20512820512820518
2023-05-23,27,3922,145.25925925925927,20,1,5,2,0,0,31.428571428571427,34.714285714285715,34.06666666666667,4.353433237386532,31.0,37.0,33.0,26.0,-0.12903225806451613,-0.18181818181818177
2023-05-24,35,4703,134.37142857142857,27,2,5,2,0,0,31.857142857142858,34.357142857142854,34.03333333333333,4.561745697594784,27.0,25.0,32.0,40.0,0.2962962962962963,0.09375
2023-05-25,33,5221,158.21212121212122,29,3,5,2,0,0,32.0,34.214285714285715,33.833333333333336,4.582575694955914,35.0,31.0,32.0,35.0,-0.05714285714285716,0.03125
2023-05-26,26,3676,141.3846153846154,22,4,5,2,0,0,30.571428571428573,32.642857142857146,33.6,4.68533680244889,33.0,27.0,36.0,48.0,-0.21212121212121215,-0.2777777777777778
2023-05-27,42,5705,135.83333333333334,31,5,5,2,1,0,31.285714285714285,33.0,33.766666666666666,6.019808571549107,26.0,35.0,37.0,37.0,0.6153846153846154,0.1351351351351351
2023-05-28,33,5110,154.84848484848484,26,6,5,2,1,0,32.42857142857143,32.92857142857143,33.56666666666667,5.349677337844612,42.0,33.0,25.0,34.0,-0.2142857142857143,0.32000000000000006
2023-05-29,40,5414,135.35,32,0,5,2,0,0,33.714285714285715,33.0,33.666666666666664,5.992058236095691,33.0,26.0,31.0,39.0,0.21212121212121215,0.29032258064516125
2023-05-30,35,4713,134.65714285714284,30,1,5,2,0,0,34.857142857142854,33.142857142857146,33.766666666666666,5.209880722517279,40.0,42.0,27.0,33.0,-0.125,0.2962962962962963
2023-05-31,26,3709,142.65384615384616,20,2,5,2,0,0,33.57142857142857,32.714285714285715,33.4,6.1875450936308,35.0,33.0,35.0,32.0,-0.2571428571428571,-0.2571428571428571
2023-06-01,27,3108,115.11111111111111,18,3,6,2,0,0,32.714285714285715,32.357142857142854,33.56666666666667,6.676183683170277,26.0,40.0,33.0,32.0,0.03846153846153855,-0.18181818181818177
2023-06-02,28,3781,135.03571428571428,25,4,6,2,0,0,33.0,31.785714285714285,33.3,6.377042156569697,27.0,35.0,26.0,36.0,0.03703703703703698,0.07692307692307687
2023-06-03,39,4975,127.56410256410257,28,5,6,2,1,0,32.57142857142857,31.928571428571427,33.8,5.740416444159906,28.0,26.0,42.0,37.0,0.3928571428571428,-0.0714285714285714
2023-06-04,42,5710,135.95238095238096,27,6,6,2,1,0,33.857142857142854,33.142857142857146,34.06666666666667,6.768273325562736,39.0,27.0,33.0,25.0,0.07692307692307687,0.2727272727272727
2023-06-05,33,4324,131.03030303030303,22,0,6,2,0,0,32.857142857142854,33.285714285714285,34.166666666666664,6.202917900165286,42.0,28.0,40.0,31.0,-0.2142857142857143,-0.17500000000000004
2023-06-06,43,5150,119.76744186046511,35,1,6,2,0,0,34.0,34.42857142857143,34.36666666666667,7.302967433402229,33.0,39.0,35.0,27.0,0.303030303030303,0.22857142857142865
2023-06-07,41,5843,142.5121951219512,32,2,6,2,0,0,36.142857142857146,34.857142857142854,34.5,6.743603671345926,43.0,42.0,26.0,35.0,-0.046511627906976716,0.5769230769230769
2023-06-08,34,4493,132.14705882352942,26,3,6,2,0,0,37.142857142857146,34.92857142857143,34.766666666666666,5.580578567035564,41.0,33.0,27.0,33.0,-0.1707317073170732,0.2592592592592593
2023-06-09,39,5808,148.92307692307693,29,4,6,2,0,0,38.714285714285715,35.857142857142854,34.733333333333334,3.8606685826111966,34.0,43.0,28.0,26.0,0.1470588235294117,0.3928571428571428
2023-06-10,26,3613,138.96153846153845,21,5,6,2,1,0,36.857142857142854,34.714285714285715,34.43333333333333,6.1489449346634615,39.0,41.0,39.0,42.0,-0.33333333333333337,-0.33333333333333337
2023-06-11,25,3330,133.2,19,6,6,2,1,0,34.42857142857143,34.142857142857146,33.666666666666664,7.067699834626617,26.0,34.0,42.0,33.0,-0.038461538461538436,-0.40476190476190477
2023-06-12,32,3931,122.84375,19,0,6,2,0,0,34.285714285714285,33.57142857142857,33.5,7.111359122659237,25.0,39.0,33.0,40.0,0.28,-0.030303030303030276
2023-06-13,31,4437,143.1290322580645,25,1,6,2,0,0,32.57142857142857,33.285714285714285,33.4,6.02376246923091,32.0,26.0,43.0,35.0,-0.03125,-0.2790697674418605
2023-06-14,26,3964,152.46153846153845,21,2,6,2,0,0,30.428571428571427,33.285714285714285,32.96666666666667,5.12695955569335,31.0,25.0,41.0,26.0,-0.16129032258064513,-0.36585365853658536
2023-06-15,26,3927,151.03846153846155,21,3,6,2,0,0,29.285714285714285,33.214285714285715,32.733333333333334,5.089672082242945,26.0,32.0,34.0,27.0,0.0,-0.23529411764705888
2023-06-16,29,4456,153.6551724137931,24,4,6,2,0,0,27.857142857142858,33.285714285714285,32.63333333333333,2.7945525240233846,26.0,31.0,39.0,28.0,0.11538461538461542,-0.2564102564102564
