date,shipments,avg_cost,avg_days,dayofweek,month,quarter,is_weekend,is_peak,shipments_ma7,shipments_ma14,shipments_ma30,shipments_std7,shipments_lag1,shipments_lag3,shipments_lag7,shipments_lag14,shipments_pct1,shipments_pct7
2022-12-25,31,128.32258064516128,6.354838709677419,6,12,4,1,1,34.0,33.5,32.93333333333333,5.354126134736333,32.0,43.0,27.0,29.0,-0.03125,0.14814814814814814
2022-12-26,24,133.16666666666666,6.333333333333333,0,12,4,0,1,32.142857142857146,33.214285714285715,32.8,6.309478885734035,31.0,33.0,37.0,28.0,-0.22580645161290325,-0.3513513513513513
2022-12-27,41,135.6829268292683,5.7073170731707314,1,12,4,0,1,32.857142857142854,34.0,33.333333333333336,7.05758625944619,24.0,32.0,36.0,30.0,0.7083333333333333,0.13888888888888884
2022-12-28,39,149.87179487179486,6.128205128205129,2,12,4,0,1,34.714285714285715,34.142857142857146,33.4,6.6511724709328695,41.0,31.0,26.0,37.0,-0.04878048780487809,0.5
2022-12-29,34,107.55882352941177,5.9411764705882355,3,12,4,0,1,33.42857142857143,33.357142857142854,33.46666666666667,5.56348640264186,39.0,24.0,43.0,45.0,-0.1282051282051282,-0.2093023255813954
2022-12-30,38,135.60526315789474,5.631578947368421,4,12,4,0,1,34.142857142857146,33.714285714285715,33.7,5.8145957563293935,34.0,41.0,33.0,33.0,0.11764705882352944,0.1515151515151516
2022-12-31,32,134.53125,5.875,5,12,4,1,1,34.142857142857146,33.785714285714285,33.6,5.8145957563293935,38.0,39.0,32.0,31.0,-0.1578947368421053,0.0
2023-01-01,37,132.0,5.945945945945946,6,1,1,1,0,35.0,34.5,34.166666666666664,5.715476066494087,32.0,34.0,31.0,27.0,0.15625,0.19354838709677424
2023-01-02,32,169.125,5.75,0,1,1,0,0,36.142857142857146,34.142857142857146,34.1,3.5321651258386297,37.0,38.0,24.0,37.0,-0.1351351351351351,0.33333333333333326
2023-01-03,33,150.12121212121212,5.7272727272727275,1,1,1,0,0,35.0,33.92857142857143,34.0,2.9439202887759586,32.0,32.0,41.0,36.0,0.03125,-0.19512195121951215
2023-01-04,24,151.875,6.958333333333333,2,1,1,0,0,32.857142857142854,33.785714285714285,33.93333333333333,4.561745697594693,33.0,37.0,39.0,26.0,-0.2727272727272727,-0.3846153846153846
2023-01-05,38,137.18421052631578,6.315789473684211,3,1,1,0,0,33.42857142857143,33.42857142857143,33.93333333333333,4.961758520831858,24.0,32.0,34.0,43.0,0.5833333333333333,0.11764705882352944
2023-01-06,40,132.575,6.225,4,1,1,0,0,33.714285714285715,33.92857142857143,33.93333333333333,5.3139528825625835,38.0,33.0,38.0,33.0,0.05263157894736836,0.05263157894736836
2023-01-07,28,132.78571428571428,6.392857142857143,5,1,1,1,0,33.142857142857146,33.642857142857146,33.3,5.727959829601088,40.0,24.0,32.0,32.0,-0.30000000000000004,-0.125
2023-01-08,31,144.58064516129033,5.612903225806452,6,1,1,1,0,32.285714285714285,33.642857142857146,33.3,5.498917642417921,28.0,38.0,37.0,31.0,0.1071428571428572,-0.16216216216216217
2023-01-09,49,136.18367346938774,6.061224489795919,0,1,1,0,0,34.714285714285715,35.42857142857143,33.93333333333333,8.360906763309941,31.0,40.0,32.0,24.0,0.5806451612903225,0.53125
2023-01-10,32,124.25,5.90625,1,1,1,0,0,34.57142857142857,34.785714285714285,34.03333333333333,8.403514004215596,49.0,28.0,33.0,41.0,-0.34693877551020413,-0.030303030303030276
2023-01-11,42,137.8095238095238,6.238095238095238,2,1,1,0,0,37.142857142857146,35.0,34.5,7.31274165249879,32.0,31.0,24.0,39.0,0.3125,0.75
2023-01-12,40,137.175,6.2,3,1,1,0,0,37.42857142857143,35.42857142857143,34.833333333333336,7.390470053998453,42.0,49.0,38.0,34.0,-0.04761904761904767,0.05263157894736836
2023-01-13,35,137.37142857142857,5.428571428571429,4,1,1,0,0,36.714285714285715,35.214285714285715,34.766666666666666,7.341986237031646,40.0,32.0,40.0,38.0,-0.125,-0.125
2023-01-14,34,133.94117647058823,5.647058823529412,5,1,1,1,0,37.57142857142857,35.357142857142854,34.4,6.45128263363557,35.0,42.0,28.0,32.0,-0.02857142857142858,0.2142857142857142
2023-01-15,38,146.47368421052633,6.184210526315789,6,1,1,1,0,38.57142857142857,35.42857142857143,34.56666666666667,5.769377287516794,34.0,40.0,31.0,37.0,0.11764705882352944,0.22580645161290325
2023-01-16,32,139.21875,6.78125,0,1,1,0,0,36.142857142857146,35.42857142857143,34.6,3.9339789623472403,38.0,35.0,49.0,32.0,-0.1578947368421053,-0.34693877551020413
2023-01-17,37,128.27027027027026,5.756756756756757,1,1,1,0,0,36.857142857142854,35.714285714285715,34.93333333333333,3.484660262185882,32.0,34.0,32.0,33.0,0.15625,0.15625
2023-01-18,35,126.37142857142857,5.8,2,1,1,0,0,35.857142857142854,36.5,34.86666666666667,2.672612419124275,37.0,38.0,42.0,24.0,-0.05405405405405406,-0.16666666666666663
2023-01-19,36,137.30555555555554,6.0,3,1,1,0,0,35.285714285714285,36.357142857142854,34.86666666666667,1.9760470401187384,35.0,32.0,40.0,38.0,0.02857142857142847,-0.09999999999999998
2023-01-20,32,126.0625,5.9375,4,1,1,0,0,34.857142857142854,35.785714285714285,35.06666666666667,2.3401261667248985,36.0,37.0,35.0,40.0,-0.11111111111111116,-0.08571428571428574
2023-01-21,29,117.34482758620689,5.896551724137931,5,1,1,1,0,34.142857142857146,35.857142857142854,34.6,3.2366943748507544,32.0,35.0,34.0,28.0,-0.09375,-0.1470588235294118
2023-01-22,37,137.51351351351352,6.081081081081081,6,1,1,1,0,34.0,36.285714285714285,34.733333333333334,3.0550504633038975,29.0,36.0,38.0,31.0,0.27586206896551735,-0.02631578947368418
2023-01-23,33,151.57575757575756,6.515151515151516,0,1,1,0,0,34.142857142857146,35.142857142857146,34.766666666666666,2.968084198523324,37.0,32.0,32.0,49.0,-0.10810810810810811,0.03125
2023-01-24,27,147.25925925925927,5.888888888888889,1,1,1,0,0,32.714285714285715,34.785714285714285,34.63333333333333,3.683941988065029,33.0,29.0,37.0,32.0,-0.18181818181818177,-0.2702702702702703
2023-01-25,35,148.42857142857142,6.0285714285714285,2,1,1,0,0,32.714285714285715,34.285714285714285,35.0,3.683941988065029,27.0,37.0,35.0,42.0,0.2962962962962963,0.0
2023-01-26,53,138.9056603773585,6.056603773584905,3,1,1,0,0,35.142857142857146,35.214285714285715,35.4,8.571825387640054,35.0,33.0,36.0,40.0,0.5142857142857142,0.4722222222222223
2023-01-27,33,122.51515151515152,6.454545454545454,4,1,1,0,0,35.285714285714285,35.07142857142857,35.2,8.518886580500334,53.0,27.0,32.0,35.0,-0.37735849056603776,0.03125
2023-01-28,23,146.7391304347826,5.521739130434782,5,1,1,1,0,34.42857142857143,34.285714285714285,34.833333333333336,9.501879513323368,33.0,35.0,29.0,34.0,-0.303030303030303,-0.2068965517241379
2023-01-29,34,138.5,5.852941176470588,6,1,1,1,0,34.0,34.0,34.7,9.433981132056605,23.0,53.0,37.0,38.0,0.4782608695652173,-0.08108108108108103
2023-01-30,26,139.69230769230768,5.653846153846154,0,1,1,0,0,33.0,33.57142857142857,34.5,9.91631652042901,34.0,33.0,33.0,32.0,-0.23529411764705888,-0.21212121212121215
2023-01-31,34,142.6764705882353,6.470588235294118,1,1,1,0,0,34.0,33.357142857142854,34.4,9.556847457887635,26.0,23.0,27.0,37.0,0.3076923076923077,0.2592592592592593
2023-02-01,36,142.63888888888889,6.611111111111111,2,2,1,0,0,34.142857142857146,33.42857142857143,34.53333333333333,9.58172864411865,34.0,34.0,35.0,35.0,0.05882352941176472,0.02857142857142847
2023-02-02,35,149.25714285714287,6.142857142857143,3,2,1,0,0,31.571428571428573,33.357142857142854,34.6,4.995235825502218,36.0,26.0,53.0,36.0,-0.02777777777777779,-0.339622641509434
2023-02-03,43,146.2093023255814,6.232558139534884,4,2,1,0,0,33.0,34.142857142857146,35.233333333333334,6.633249580710795,35.0,34.0,33.0,32.0,0.22857142857142865,0.303030303030303
2023-02-04,42,153.76190476190476,5.833333333333333,5,2,1,1,0,35.714285714285715,35.07142857142857,35.36666666666667,5.677860093212522,43.0,36.0,23.0,29.0,-0.023255813953488413,0.826086956521739
2023-02-05,49,132.9795918367347,6.612244897959184,6,2,1,1,0,37.857142857142854,35.92857142857143,35.666666666666664,7.4705772072527274,42.0,35.0,34.0,37.0,0.16666666666666674,0.4411764705882353
2023-02-06,32,157.4375,5.21875,0,2,1,0,0,38.714285714285715,35.857142857142854,35.8,6.10230245383621,49.0,43.0,26.0,33.0,-0.34693877551020413,0.23076923076923084
2023-02-07,41,150.3170731707317,6.2439024390243905,1,2,1,0,0,39.714285714285715,36.857142857142854,36.13333333333333,5.765248931147332,32.0,42.0,34.0,27.0,0.28125,0.2058823529411764
2023-02-08,39,139.94871794871796,5.948717948717949,2,2,1,0,0,40.142857142857146,37.142857142857146,35.8,5.550632739564387,41.0,49.0,36.0,35.0,-0.04878048780487809,0.08333333333333326
2023-02-09,31,131.41935483870967,6.32258064516129,3,2,1,0,0,39.57142857142857,35.57142857142857,35.766666666666666,6.32078958298575,39.0,32.0,35.0,53.0,-0.20512820512820518,-0.11428571428571432
2023-02-10,34,156.02941176470588,5.382352941176471,4,2,1,0,0,38.285714285714285,35.642857142857146,35.5,6.421689437998026,31.0,41.0,43.0,33.0,0.09677419354838701,-0.2093023255813954
2023-02-11,44,148.3409090909091,6.5227272727272725,5,2,1,1,0,38.57142857142857,37.142857142857146,35.63333333333333,6.654751256486936,34.0,39.0,42.0,23.0,0.2941176470588236,0.04761904761904767
2023-02-12,39,136.07692307692307,5.897435897435898,6,2,1,1,0,37.142857142857146,37.5,35.766666666666666,4.879500364742678,44.0,31.0,49.0,34.0,-0.11363636363636365,-0.20408163265306123
2023-02-13,29,157.17241379310346,5.482758620689655,0,2,1,0,0,36.714285714285715,37.714285714285715,35.6,5.498917642417946,39.0,34.0,32.0,26.0,-0.2564102564102564,-0.09375
2023-02-14,30,138.0,6.633333333333334,1,2,1,0,0,35.142857142857146,37.42857142857143,35.333333333333336,5.639993245521119,29.0,44.0,41.0,34.0,0.034482758620689724,-0.2682926829268293
2023-02-15,35,140.34285714285716,6.828571428571428,2,2,1,0,0,34.57142857142857,37.357142857142854,35.43333333333333,5.380741673076394,30.0,39.0,39.0,36.0,0.16666666666666674,-0.10256410256410253
2023-02-16,27,144.2962962962963,6.777777777777778,3,2,1,0,0,34.0,36.785714285714285,35.1,5.999999999999998,35.0,29.0,31.0,35.0,-0.22857142857142854,-0.12903225806451613
2023-02-17,38,132.55263157894737,5.657894736842105,4,2,1,0,0,34.57142857142857,36.42857142857143,35.2,6.187545093630776,27.0,30.0,34.0,43.0,0.40740740740740744,0.11764705882352944
2023-02-18,30,127.1,6.166666666666667,5,2,1,1,0,32.57142857142857,35.57142857142857,35.0,4.720774754816653,38.0,35.0,44.0,42.0,-0.21052631578947367,-0.31818181818181823
2023-02-19,32,138.96875,6.625,6,2,1,1,0,31.571428571428573,34.357142857142854,35.0,3.779644730092262,30.0,27.0,39.0,49.0,0.06666666666666665,-0.17948717948717952
2023-02-20,39,152.76923076923077,6.205128205128205,0,2,1,0,0,33.0,34.857142857142854,35.333333333333336,4.472135954999573,32.0,38.0,29.0,32.0,0.21875,0.3448275862068966
2023-02-21,24,137.95833333333334,5.958333333333333,1,2,1,0,0,32.142857142857146,33.642857142857146,34.9,5.580578567035597,39.0,30.0,30.0,41.0,-0.3846153846153846,-0.19999999999999996
2023-02-22,28,138.64285714285714,5.535714285714286,2,2,1,0,0,31.142857142857142,32.857142857142854,34.733333333333334,5.610364558225286,24.0,32.0,35.0,39.0,0.16666666666666674,-0.19999999999999996
2023-02-23,39,144.48717948717947,5.564102564102564,3,2,1,0,0,32.857142857142854,33.42857142857143,35.13333333333333,5.956189257922419,28.0,39.0,27.0,31.0,0.3928571428571428,0.4444444444444444
2023-02-24,41,129.82926829268294,5.853658536585366,4,2,1,0,0,33.285714285714285,33.92857142857143,35.333333333333336,6.473388749701492,39.0,24.0,38.0,34.0,0.05128205128205132,0.07894736842105265
2023-02-25,33,138.36363636363637,6.0606060606060606,5,2,1,1,0,33.714285714285715,33.142857142857146,34.666666666666664,6.3170216007832245,41.0,28.0,30.0,44.0,-0.19512195121951215,0.10000000000000009
2023-02-26,30,157.06666666666666,6.533333333333333,6,2,1,1,0,33.42857142857143,32.5,34.56666666666667,6.451282633635544,33.0,39.0,32.0,39.0,-0.09090909090909094,-0.0625
2023-02-27,47,140.9787234042553,6.25531914893617,0,2,1,0,0,34.57142857142857,33.785714285714285,35.36666666666667,8.10055847575015,30.0,41.0,39.0,29.0,0.5666666666666667,0.20512820512820507
2023-02-28,36,138.69444444444446,5.5,1,2,1,0,0,36.285714285714285,34.214285714285715,35.43333333333333,6.626066850308854,47.0,33.0,24.0,30.0,-0.23404255319148937,0.5
2023-03-01,40,145.65,5.85,2,3,1,0,0,38.0,34.57142857142857,35.9,5.597618541248892,36.0,30.0,28.0,35.0,0.11111111111111116,0.4285714285714286
2023-03-02,34,125.29411764705883,5.970588235294118,3,3,1,0,0,37.285714285714285,35.07142857142857,35.9,5.765248931147316,40.0,47.0,39.0,27.0,-0.15000000000000002,-0.1282051282051282
2023-03-03,35,125.62857142857143,4.942857142857143,4,3,1,0,0,36.42857142857143,34.857142857142854,35.86666666666667,5.56348640264187,34.0,36.0,41.0,38.0,0.02941176470588225,-0.14634146341463417
2023-03-04,24,126.41666666666667,5.958333333333333,5,3,1,1,0,35.142857142857146,34.42857142857143,35.5,7.267016155859558,35.0,40.0,33.0,30.0,-0.3142857142857143,-0.2727272727272727
2023-03-05,34,132.52941176470588,6.235294117647059,6,3,1,1,0,35.714285714285715,34.57142857142857,35.2,6.945365018348227,24.0,34.0,30.0,32.0,0.41666666666666674,0.1333333333333333
2023-03-06,34,131.52941176470588,6.617647058823529,0,3,1,0,0,33.857142857142854,34.214285714285715,34.93333333333333,4.845223470201398,34.0,35.0,47.0,39.0,0.0,-0.276595744680851
2023-03-07,33,144.54545454545453,4.909090909090909,1,3,1,0,0,33.42857142857143,34.857142857142854,34.4,4.7559486560567095,34.0,24.0,36.0,24.0,-0.02941176470588236,-0.08333333333333337
2023-03-08,45,149.88888888888889,6.333333333333333,2,3,1,0,0,34.142857142857146,36.07142857142857,34.833333333333336,6.09449400220044,33.0,34.0,40.0,28.0,0.36363636363636354,0.125
2023-03-09,39,125.2051282051282,5.769230769230769,3,3,1,0,0,34.857142857142854,36.07142857142857,34.766666666666666,6.362090102803517,45.0,34.0,34.0,39.0,-0.1333333333333333,0.1470588235294117
2023-03-10,39,135.10256410256412,5.076923076923077,4,3,1,0,0,35.42857142857143,35.92857142857143,34.766666666666666,6.553806600166116,39.0,33.0,35.0,41.0,0.0,0.11428571428571432
2023-03-11,37,166.43243243243242,6.108108108108108,5,3,1,1,0,37.285714285714285,36.214285714285715,34.96666666666667,4.1918287860346295,39.0,45.0,24.0,33.0,-0.05128205128205132,0.5416666666666667
2023-03-12,27,125.11111111111111,6.62962962962963,6,3,1,1,0,36.285714285714285,36.0,34.733333333333334,5.677860093212514,37.0,39.0,34.0,30.0,-0.2702702702702703,-0.20588235294117652
2023-03-13,34,138.2058823529412,6.4411764705882355,0,3,1,0,0,36.285714285714285,35.07142857142857,34.4,5.677860093212514,27.0,39.0,34.0,47.0,0.2592592592592593,0.0
2023-03-14,30,141.16666666666666,6.133333333333334,1,3,1,0,0,35.857142857142854,34.642857142857146,34.1,6.067085281214019,34.0,37.0,33.0,36.0,-0.11764705882352944,-0.09090909090909094
2023-03-15,30,141.13333333333333,6.133333333333334,2,3,1,0,0,33.714285714285715,33.92857142857143,34.13333333333333,4.820590756130954,30.0,27.0,45.0,40.0,0.0,-0.33333333333333337
2023-03-16,31,138.90322580645162,5.903225806451613,3,3,1,0,0,32.57142857142857,33.714285714285715,34.166666666666664,4.276179870598783,30.0,34.0,39.0,34.0,0.03333333333333344,-0.20512820512820518
2023-03-17,35,152.68571428571428,6.142857142857143,4,3,1,0,0,32.0,33.714285714285715,34.166666666666664,3.464101615137746,31.0,30.0,39.0,35.0,0.12903225806451624,-0.10256410256410253
2023-03-18,40,144.2,6.025,5,3,1,1,0,32.42857142857143,34.857142857142854,34.6,4.276179870598784,35.0,30.0,37.0,24.0,0.1428571428571428,0.08108108108108114
2023-03-19,42,146.97619047619048,6.0476190476190474,6,3,1,1,0,34.57142857142857,35.42857142857143,34.733333333333334,4.825527358301293,40.0,31.0,27.0,34.0,0.050000000000000044,0.5555555555555556
2023-03-20,28,142.64285714285714,6.571428571428571,0,3,1,0,0,33.714285714285715,35.0,34.666666666666664,5.437961803049792,42.0,35.0,34.0,34.0,-0.33333333333333337,-0.17647058823529416
2023-03-21,32,130.0625,5.90625,1,3,1,0,0,34.0,34.92857142857143,34.666666666666664,5.2599112793531635,28.0,40.0,30.0,33.0,0.1428571428571428,0.06666666666666665
2023-03-22,43,159.32558139534885,4.604651162790698,2,3,1,0,0,35.857142857142854,34.785714285714285,34.8,5.871642911161275,32.0,42.0,30.0,45.0,0.34375,0.43333333333333335
2023-03-23,43,127.27906976744185,6.255813953488372,3,3,1,0,0,37.57142857142857,35.07142857142857,35.43333333333333,5.968169536721255,43.0,28.0,31.0,39.0,0.0,0.3870967741935485
2023-03-24,30,161.4,5.333333333333333,4,3,1,0,0,36.857142857142854,34.42857142857143,35.5,6.593647736738023,43.0,32.0,35.0,39.0,-0.3023255813953488,-0.1428571428571429
2023-03-25,32,139.21875,6.0,5,3,1,1,0,35.714285714285715,34.07142857142857,35.266666666666666,6.651172470932866,30.0,43.0,40.0,37.0,0.06666666666666665,-0.19999999999999996
2023-03-26,27,128.8148148148148,5.444444444444445,6,3,1,1,0,33.57142857142857,34.07142857142857,34.8,6.7046536787802005,32.0,43.0,42.0,27.0,-0.15625,-0.3571428571428571
2023-03-27,30,153.16666666666666,6.133333333333334,0,3,1,0,0,33.857142857142854,33.785714285714285,34.7,6.466028441750295,27.0,30.0,28.0,34.0,0.11111111111111116,0.0714285714285714
2023-03-28,35,121.45714285714286,5.714285714285714,1,3,1,0,0,34.285714285714285,34.142857142857146,34.86666666666667,6.421689437998008,30.0,32.0,32.0,30.0,0.16666666666666674,0.09375
2023-03-29,34,130.58823529411765,6.205882352941177,2,3,1,0,0,33.0,34.42857142857143,34.43333333333333,5.1639777949432135,35.0,27.0,43.0,30.0,-0.02857142857142858,-0.2093023255813954
2023-03-30,33,149.63636363636363,6.363636363636363,3,3,1,0,0,31.571428571428573,34.57142857142857,34.333333333333336,2.7602622373693952,34.0,30.0,43.0,31.0,-0.02941176470588236,-0.2325581395348837
2023-03-31,31,136.83870967741936,5.838709677419355,4,3,1,0,0,31.714285714285715,34.285714285714285,34.03333333333333,2.6903708365381753,33.0,35.0,30.0,35.0,-0.06060606060606055,0.03333333333333344
2023-04-01,33,134.03030303030303,6.0606060606060606,5,4,2,1,0,31.857142857142858,33.785714285714285,34.0,2.7342623276105678,31.0,34.0,32.0,40.0,0.06451612903225801,0.03125
2023-04-02,27,138.37037037037038,5.962962962962963,6,4,2,1,0,31.857142857142858,32.714285714285715,33.733333333333334,2.7342623276105678,33.0,33.0,27.0,42.0,-0.18181818181818177,0.0
2023-04-03,41,146.609756097561,6.170731707317073,0,4,2,0,0,33.42857142857143,33.642857142857146,34.3,4.237025012007936,27.0,31.0,30.0,28.0,0.5185185185185186,0.3666666666666667
2023-04-04,37,142.40540540540542,6.5675675675675675,1,4,2,0,0,33.714285714285715,34.0,34.4,4.423960733486281,41.0,33.0,35.0,32.0,-0.09756097560975607,0.05714285714285716
2023-04-05,40,143.45,5.625,2,4,2,0,0,34.57142857142857,33.785714285714285,34.6,5.028490259085147,37.0,27.0,34.0,43.0,0.08108108108108114,0.17647058823529416
2023-04-06,43,133.53488372093022,5.976744186046512,3,4,2,0,0,36.0,33.785714285714285,34.93333333333333,5.859465277082311,40.0,41.0,33.0,43.0,0.07499999999999996,0.303030303030303
2023-04-07,38,143.02631578947367,6.105263157894737,4,4,2,0,0,37.0,34.357142857142854,34.7,5.446711546122727,43.0,37.0,31.0,30.0,-0.11627906976744184,0.22580645161290325
2023-04-08,35,142.4,4.714285714285714,5,4,2,1,0,37.285714285714285,34.57142857142857,34.56666666666667,5.250850271282598,38.0,40.0,33.0,32.0,-0.07894736842105265,0.06060606060606055
2023-04-09,37,135.2972972972973,6.27027027027027,6,4,2,1,0,38.714285714285715,35.285714285714285,34.5,2.751622897751172,35.0,43.0,27.0,27.0,0.05714285714285716,0.37037037037037046
2023-04-10,38,144.0,6.0,0,4,2,0,0,38.285714285714285,35.857142857142854,34.53333333333333,2.5634797778466187,37.0,38.0,41.0,30.0,0.027027027027026973,-0.07317073170731703
2023-04-11,34,145.88235294117646,5.882352941176471,1,4,2,0,0,37.857142857142854,35.785714285714285,34.766666666666666,3.023715784073814,38.0,35.0,37.0,35.0,-0.10526315789473684,-0.08108108108108103
2023-04-12,43,137.04651162790697,6.4186046511627906,2,4,2,0,0,38.285714285714285,36.42857142857143,35.06666666666667,3.54562104171167,34.0,37.0,40.0,34.0,0.2647058823529411,0.07499999999999996
2023-04-13,39,146.30769230769232,6.256410256410256,3,4,2,0,0,37.714285714285715,36.857142857142854,35.36666666666667,2.9277002188455956,43.0,38.0,43.0,33.0,-0.09302325581395354,-0.09302325581395354
2023-04-14,31,137.93548387096774,5.806451612903226,4,4,2,0,0,36.714285714285715,36.857142857142854,35.4,3.860668582611293,39.0,34.0,38.0,31.0,-0.20512820512820518,-0.1842105263157895
2023-04-15,40,148.475,6.4,5,4,2,1,0,37.42857142857143,37.357142857142854,35.7,3.9520940802374125,31.0,43.0,35.0,33.0,0.29032258064516125,0.1428571428571428
2023-04-16,36,122.91666666666667,6.722222222222222,6,4,2,1,0,37.285714285714285,38.0,35.733333333333334,3.988077469754303,40.0,39.0,37.0,27.0,-0.09999999999999998,-0.027027027027026973
2023-04-17,37,153.94594594594594,7.081081081081081,0,4,2,0,0,37.142857142857146,37.714285714285715,35.63333333333333,3.976119189552017,36.0,31.0,38.0,41.0,0.02777777777777768,-0.02631578947368418
2023-04-18,40,146.225,5.375,1,4,2,0,0,38.0,37.92857142857143,35.56666666666667,3.82970843102535,37.0,40.0,34.0,37.0,0.08108108108108114,0.17647058823529416
2023-04-19,38,159.97368421052633,6.578947368421052,2,4,2,0,0,37.285714285714285,37.785714285714285,35.9,3.1471831698777697,40.0,36.0,43.0,40.0,-0.050000000000000044,-0.11627906976744184
2023-04-20,38,132.6315789473684,6.552631578947368,3,4,2,0,0,37.142857142857146,37.42857142857143,36.1,3.078342163598851,38.0,37.0,39.0,43.0,0.0,-0.02564102564102566
2023-04-21,31,124.51612903225806,5.870967741935484,4,4,2,0,0,37.142857142857146,36.92857142857143,35.7,3.078342163598851,38.0,40.0,31.0,38.0,-0.1842105263157895,0.0
2023-04-22,29,119.79310344827586,6.068965517241379,5,4,2,1,0,35.57142857142857,36.5,35.233333333333334,4.035556254807295,31.0,38.0,40.0,35.0,-0.06451612903225812,-0.275
2023-04-23,26,118.96153846153847,5.961538461538462,6,4,2,1,0,34.142857142857146,35.714285714285715,35.1,5.3984124650546255,29.0,38.0,36.0,37.0,-0.10344827586206895,-0.2777777777777778
2023-04-24,35,114.62857142857143,5.857142857142857,0,4,2,0,0,33.857142857142854,35.5,35.2,5.273473599964622,26.0,31.0,37.0,38.0,0.34615384615384626,-0.05405405405405406
2023-04-25,46,170.3695652173913,6.456521739130435,1,4,2,0,0,34.714285714285715,36.357142857142854,35.833333333333336,6.725927091345494,35.0,29.0,40.0,34.0,0.3142857142857143,0.1499999999999999
2023-04-26,27,147.03703703703704,5.666666666666667,2,4,2,0,0,33.142857142857146,35.214285714285715,35.733333333333334,7.104659772022198,46.0,26.0,38.0,43.0,-0.4130434782608695,-0.2894736842105263
2023-04-27,32,147.9375,5.8125,3,4,2,0,0,32.285714285714285,34.714285714285715,35.63333333333333,6.775305299745683,27.0,35.0,38.0,39.0,0.18518518518518512,-0.1578947368421053
2023-04-28,36,150.08333333333334,6.277777777777778,4,4,2,0,0,33.0,35.07142857142857,35.7,6.879922480183433,32.0,46.0,31.0,31.0,0.125,0.16129032258064524
2023-04-29,22,132.63636363636363,6.545454545454546,5,4,2,1,0,32.0,33.785714285714285,35.333333333333336,7.979139469057217,36.0,27.0,29.0,40.0,-0.38888888888888884,-0.24137931034482762
2023-04-30,42,132.6904761904762,5.809523809523809,6,4,2,1,0,34.285714285714285,34.214285714285715,35.7,8.260635280539583,22.0,32.0,26.0,36.0,0.9090909090909092,0.6153846153846154
2023-05-01,33,123.75757575757575,5.818181818181818,0,5,2,0,0,34.0,33.92857142857143,35.7,8.266397845091499,42.0,36.0,35.0,37.0,-0.2142857142857143,-0.05714285714285716
2023-05-02,35,123.0,6.228571428571429,1,5,2,0,0,32.42857142857143,33.57142857142857,35.96666666666667,6.451282633635549,33.0,22.0,46.0,40.0,0.06060606060606055,-0.23913043478260865
2023-05-03,46,124.52173913043478,5.673913043478261,2,5,2,0,0,35.142857142857146,34.142857142857146,36.13333333333333,7.668736780560659,35.0,42.0,27.0,38.0,0.3142857142857143,0.7037037037037037
2023-05-04,24,123.04166666666667,4.958333333333333,3,5,2,0,0,34.0,33.142857142857146,35.7,8.736894948054106,46.0,33.0,32.0,38.0,-0.4782608695652174,-0.25
2023-05-05,29,137.86206896551724,5.655172413793103,4,5,2,0,0,33.0,33.0,35.333333333333336,8.869423130433383,24.0,35.0,36.0,31.0,0.20833333333333326,-0.19444444444444442
2023-05-06,31,139.4516129032258,5.903225806451613,5,5,2,1,0,34.285714285714285,33.142857142857146,34.93333333333333,7.565586245499768,29.0,46.0,22.0,29.0,0.06896551724137923,0.40909090909090917
2023-05-07,29,163.82758620689654,5.724137931034483,6,5,2,1,0,32.42857142857143,33.357142857142854,34.63333333333333,6.92476576877377,31.0,24.0,42.0,26.0,-0.06451612903225812,-0.30952380952380953
2023-05-08,34,163.55882352941177,6.352941176470588,0,5,2,0,0,32.57142857142857,33.285714285714285,34.6,6.948792289723036,29.0,29.0,33.0,35.0,0.17241379310344818,0.030303030303030276
2023-05-09,33,144.6060606060606,5.9393939393939394,1,5,2,0,0,32.285714285714285,32.357142857142854,34.46666666666667,6.872997543873798,34.0,31.0,35.0,46.0,-0.02941176470588236,-0.05714285714285716
2023-05-10,42,124.9047619047619,6.4523809523809526,2,5,2,0,0,31.714285714285715,33.42857142857143,34.6,5.589105048046179,33.0,29.0,46.0,27.0,0.2727272727272727,-0.08695652173913049
2023-05-11,23,127.1304347826087,6.478260869565218,3,5,2,0,0,31.571428571428573,32.785714285714285,34.233333333333334,5.8268671644702,42.0,34.0,24.0,32.0,-0.45238095238095233,-0.04166666666666663
2023-05-12,40,149.9,6.275,4,5,2,0,0,33.142857142857146,33.07142857142857,34.13333333333333,6.466028441750302,23.0,33.0,29.0,36.0,0.7391304347826086,0.3793103448275863
2023-05-13,32,125.75,7.03125,5,5,2,1,0,33.285714285714285,33.785714285714285,33.9,6.4216894379980145,40.0,42.0,31.0,22.0,-0.19999999999999996,0.032258064516129004
2023-05-14,40,137.675,6.525,6,5,2,1,0,34.857142857142854,33.642857142857146,34.2,6.542898731412846,32.0,23.0,29.0,42.0,0.25,0.3793103448275863
2023-05-15,40,120.525,6.125,0,5,2,0,0,35.714285714285715,34.142857142857146,34.2,6.7998599425352335,40.0,40.0,34.0,33.0,0.0,0.17647058823529416
2023-05-16,40,131.725,5.75,1,5,2,0,0,36.714285714285715,34.5,34.333333333333336,6.848705126136029,40.0,32.0,33.0,35.0,0.0,0.21212121212121215
